video_id,trending_date,title,channel_title,category_id,category_name,publish_time,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,description,country
-hsXTAGZgmR,2022-09-21,TikTok Is Not What You Think,WWE,17,Sports,2022-09-09T17:13:00.000Z,sports|climate change|viral|swimming with sharks,4202564,265450,35955,97061,False,False,Watch this video about tiktok. Subscribe for more!,IN
GaY9I2SvofF,2022-09-27,How the Ocean Actually Works,Vox,27,Education,2022-09-20T23:23:00.000Z,climate change|viral|trending|the algorithm|the government|youtube|education|surviving on $1,784829,77339,19087,17916,False,False,Watch this video about the algorithm. Subscribe for more!,CA
Ob-kghftGt4,2024-06-27,Building a House for 24 Hours Straight,TED,27,Education,2024-06-03T01:22:00.000Z,youtube|amazon|famous youtubers|trending|the algorithm|food|education|history|viral,12436816,566515,81862,62912,False,False,Watch this video about famous youtubers. Subscribe for more!,BR
CyyEy7yUJrA,2023-04-09,Reacting To this Experiment,Gordon Ramsay,26,Howto & Style,2023-04-01T08:23:00.000Z,howto|style|learning a new language|viral,3124984,89577,50346,39083,False,False,Watch this video about 100 fans. Subscribe for more!,AU
2Pzb_eaQrRs,2022-04-25,Eating Only Pizza for 1000 Hours Straight,CNN,25,News & Politics,2022-04-14T11:28:00.000Z,tiktok|viral|trending|politics|ai|news|history|youtube,1990243,56312,12615,49705,False,False,Watch this video about the algorithm. Subscribe for more!,MX
D0Z1u9y6rRu,2024-11-17,How Space Actually Works,BTS,10,Music,2024-11-08T23:46:00.000Z,ai|music|space|trending|viral,17050196,408172,370780,303774,False,True,Watch this video about the internet. Subscribe for more!,JP
AwT6-pw0ZGq,2024-05-15,I Spent 100 Days Living Underground,Sony Music,19,Travel & Events,2024-04-29T20:37:00.000Z,youtube|events|building a house|climate change|learning a new language|surviving on $1,4478523,412668,40923,76501,False,False,Watch this video about youtube. Subscribe for more!,IN
J16QQb5cvva,2023-03-21,30 vs 1: the Algorithm Edition,ESPN,24,Entertainment,2023-03-20T18:00:00.000Z,the internet|building a house|trending|entertainment,3367765,232371,69098,66388,False,False,Watch this video about this experiment. Subscribe for more!,IN
A6AAm9QEe6D,2022-08-17,The Truth About the Government,Warner Music,10,Music,2022-07-31T06:49:00.000Z,space|the algorithm|surviving on $1|eating only pizza|music|this experiment|this challenge,10932761,798781,152826,200219,False,False,Watch this video about the government. Subscribe for more!,BR
833_I0yHLxb,2024-12-28,Why Climate Change Changed Everything,Jimmy Fallon,1,Film & Animation,2024-12-02T15:21:00.000Z,amazon|ai|youtube|film,3820871,398361,52814,91783,False,False,Watch this video about the government. Subscribe for more!,JP
17lAk6oGKpu,2023-09-29,We Tried Climate Change So You Don't Have To,Cocomelon,1,Film & Animation,2023-09-28T09:24:00.000Z,animation|film|youtube|the government|viral|learning a new language|coding an app|ai|trending,1566399,99852,28921,51440,False,False,Watch this video about tiktok. Subscribe for more!,BR
205zADMxfcT,2022-06-05,100 Things You Didn't Know About the Internet,Sony Music,10,Music,2022-05-13T23:36:00.000Z,this experiment|tiktok|surviving on $1|building a house,110724519,9225337,2215676,3729128,False,False,Watch this video about famous youtubers. Subscribe for more!,DE
p8xCkxj43bh,2022-04-23,7 Things You Didn't Know About Famous YouTubers,Linus Tech Tips,27,Education,2022-03-29T08:19:00.000Z,minecraft|space|viral|education|building a house,830752,87349,17446,15267,False,False,Watch this video about minecraft. Subscribe for more!,GB
Nry3u1r9ssA,2023-01-31,Building History From Scratch,BBC News,25,News & Politics,2023-01-04T04:14:00.000Z,viral|science|youtube|politics|amazon|living underground|music|trending,20632789,1406387,201703,458123,False,False,Watch this video about food. Subscribe for more!,JP
fDHp-es5QCC,2024-01-14,How AI Actually Works,Zee Music,10,Music,2024-01-11T12:22:00.000Z,the algorithm|youtube|music|trending|viral|climate change|history,1280551,88426,28475,21024,False,False,Watch this video about climate change. Subscribe for more!,JP
9zjenXvIzuh,2023-08-03,Why AI Changed Everything,MKBHD,28,Science & Technology,2023-07-10T05:00:00.000Z,science|learning a new language|surviving on $1|eating only pizza|technology|climate change|100 fans|trending|breaking a world record,676448,58491,14335,14525,False,False,Watch this video about tiktok. Subscribe for more!,IN
Skyei-9xjQV,2023-12-18,1000 Things You Didn't Know About Minecraft,Ellen,27,Education,2023-11-29T07:39:00.000Z,building a house|the ocean|education|the algorithm|trending|viral|youtube|100 fans|the government,1288728,154099,26491,21543,False,False,Watch this video about tiktok. Subscribe for more!,US
l4eiQ-J0pyZ,2023-10-08,We Tried Famous YouTubers So You Don't Have To,NowThis News,25,News & Politics,2023-09-11T10:23:00.000Z,politics|food|climate change|trending|viral|news|youtube|this challenge,1673840,82037,27592,17138,False,False,Watch this video about minecraft. Subscribe for more!,BR
bdz0KDmdA7B,2023-06-16,How the Government Actually Works,Dude Perfect,17,Sports,2023-05-17T09:25:00.000Z,the ocean|100 fans|youtube|food|building a house|sports|ai|trending,14132809,774043,197907,374616,False,False,Watch this video about tiktok. Subscribe for more!,MX
u1TQkoaX3CE,2022-10-21,Surviving on $1 for 1 Hours Straight,Vice,2,Autos & Vehicles,2022-10-16T01:11:00.000Z,amazon|viral|science|100 fans|trending,3320249,92391,33862,49010,False,False,Watch this video about 100 fans. Subscribe for more!,IN
B4pVJIeBVWM,2023-03-04,the Ocean Is Not What You Think,Dude Perfect,17,Sports,2023-02-27T06:14:00.000Z,ai|trending|youtube|sports|viral,5027026,278488,36098,103710,False,False,Watch this video about youtube. Subscribe for more!,BR
TUU0l1qTvV8,2022-09-19,1000 Things You Didn't Know About Space,NowThis News,2,Autos & Vehicles,2022-08-20T10:29:00.000Z,learning a new language|swimming with sharks|music|viral|autos|vehicles|youtube|trending,493381,54419,5907,16827,False,False,Watch this video about amazon. Subscribe for more!,DE
KmwRGEyRSEc,2024-05-29,The Truth About this Experiment,Warner Music,10,Music,2024-04-30T07:36:00.000Z,building a house|space|youtube|music|100 fans|trending|the government|viral,8642629,357567,29290,47012,False,False,Watch this video about amazon. Subscribe for more!,MX
V-pAmvbeeh7,2023-10-03,Building TikTok From Scratch,Ellen,25,News & Politics,2023-09-14T22:39:00.000Z,politics|youtube|the ocean|coding an app|viral,3341755,202073,53916,47948,False,False,Watch this video about tiktok. Subscribe for more!,JP
3lZ05NghFKY,2023-08-20,How Food Actually Works,Sony Music,10,Music,2023-08-06T12:04:00.000Z,eating only pizza|youtube|music|history|tiktok|viral|trending,15763557,1653882,342821,236615,False,False,Watch this video about the internet. Subscribe for more!,US
B0XOu5yADX7,2023-02-13,Rating this Experiment With MrBeast,Tasty,26,Howto & Style,2023-02-08T23:29:00.000Z,amazon|howto|trending|eating only pizza,475970,22626,1481,18548,False,False,Watch this video about history. Subscribe for more!,AU
j28RSoBXkU3,2023-07-10,Why the Internet Changed Everything,BLACKPINK,10,Music,2023-06-24T23:06:00.000Z,space|money|viral|this challenge|music|youtube|trending,1653409,117001,8728,63754,True,False,Watch this video about this experiment. Subscribe for more!,IN
9GKsi_Py6o9,2024-02-20,Rating Climate Change With my Friends,WWE,17,Sports,2024-02-14T20:46:00.000Z,money|viral|music|climate change|sports|trending|youtube,1448515,63551,8931,55637,False,False,Watch this video about the algorithm. Subscribe for more!,GB
fGT5tg8lo8V,2023-07-30,1000 Things You Didn't Know About AI,BLACKPINK,10,Music,2023-07-21T08:24:00.000Z,trending|music|youtube|tiktok,9488805,205459,161527,257008,True,False,Watch this video about famous youtubers. Subscribe for more!,BR
AXUMNaStGNy,2023-04-23,Food Is Not What You Think,SETIndia,24,Entertainment,2023-04-20T20:02:00.000Z,trending|ai|building a house|coding an app|entertainment|youtube|viral,8078276,294880,133716,172678,False,False,Watch this video about 100 fans. Subscribe for more!,DE
38GL-gRhEPI,2022-02-15,Why this Challenge Changed Everything,Lofi Girl,10,Music,2022-01-27T15:20:00.000Z,youtube|music|trending|learning a new language|the government|living underground|this challenge,4424816,255498,16412,62676,True,False,Watch this video about music. Subscribe for more!,JP
wo_6pfMWlUk,2024-07-31,World's Largest Amazon,Dude Perfect,17,Sports,2024-07-19T12:40:00.000Z,the ocean|viral|trending|minecraft|ai|climate change|surviving on $1|living underground,11961746,1099324,259505,272052,True,False,Watch this video about the government. Subscribe for more!,US
GOaYba0od1O,2024-06-13,Rating the Algorithm With MrBeast,Ellen,24,Entertainment,2024-06-10T15:19:00.000Z,ai|entertainment|building a house|viral|coding an app|trending|youtube|100 fans,1397669,64532,17288,36992,False,False,Watch this video about this challenge. Subscribe for more!,AU
Vm68NCFc-9g,2024-05-11,Building this Experiment From Scratch,ESPN,17,Sports,2024-05-01T10:24:00.000Z,learning a new language|viral|building a house|sports|youtube|100 fans|climate change|coding an app|this experiment|the ocean,2973755,88813,67480,80988,False,False,Watch this video about this experiment. Subscribe for more!,MX
SyD5sIB1CQu,2022-11-20,The REAL Reason Behind Science,WWE,17,Sports,2022-10-27T22:29:00.000Z,history|trending|climate change|sports|surviving on $1|viral,27937845,2444760,364777,759692,False,False,Watch this video about 100 fans. Subscribe for more!,CA
CCPI8qzVWj_,2023-08-02,The REAL Reason Behind AI,Sony Music,22,People & Blogs,2023-07-10T02:59:00.000Z,blogs|trending|the internet|climate change|people|youtube|surviving on $1|viral,4222958,295082,54909,141710,False,False,Watch this video about the government. Subscribe for more!,MX
CUU1RYaiRPw,2024-10-20,We Tried Amazon So You Don't Have To,3Blue1Brown,27,Education,2024-10-07T19:48:00.000Z,money|trending|coding an app|education|the algorithm|surviving on $1,556521,41042,7210,16099,False,False,Watch this video about this experiment. Subscribe for more!,JP
qAjSSzDrGyJ,2024-02-12,World's Smallest 100 Fans,Marvel,1,Film & Animation,2024-02-04T08:12:00.000Z,breaking a world record|food|music|film|trending|youtube|animation,2054881,241235,44385,80032,False,False,Watch this video about this challenge. Subscribe for more!,DE
p-Lzumtg7fp,2022-11-22,Learning a New Language for 1000 Hours Straight,A24,1,Film & Animation,2022-10-30T01:30:00.000Z,the internet|swimming with sharks|viral|ai|youtube,18209397,1581179,27977,200969,False,False,Watch this video about amazon. Subscribe for more!,MX
zbCsnlZ2a_f,2024-04-21,10 Things You Didn't Know About this Challenge,SETIndia,24,Entertainment,2024-04-08T06:01:00.000Z,trending|coding an app|entertainment|science|breaking a world record|this experiment|surviving on $1,8477712,366826,92319,133698,False,False,Watch this video about this challenge. Subscribe for more!,AU
q9VeHc48MMq,2023-07-17,Rating Space With PewDiePie,Lofi Girl,10,Music,2023-06-22T18:04:00.000Z,amazon|trending|tiktok|youtube|ai|history|music|viral,12728779,695118,20215,71355,False,False,Watch this video about the algorithm. Subscribe for more!,IN
0ZiLo3BFYhS,2022-02-05,The REAL Reason Behind Famous YouTubers,Sony Music,10,Music,2022-01-24T01:59:00.000Z,youtube|trending|viral|learning a new language,17966065,1574080,424192,504101,False,False,Watch this video about minecraft. Subscribe for more!,MX
NfEN6jo_uhU,2024-04-28,10 Things You Didn't Know About Music,Vlad and Niki,2,Autos & Vehicles,2024-04-12T18:05:00.000Z,youtube|viral|history|the algorithm|trending|the government|learning a new language|the ocean|eating only pizza,1963505,173178,28969,10358,False,False,Watch this video about money. Subscribe for more!,IN
0gmiFnBPPS-,2024-12-25,I Challenged the Ocean,Smosh,23,Comedy,2024-12-03T19:34:00.000Z,youtube|comedy|viral|the ocean|trending|breaking a world record|this challenge,1045040,34338,8203,25247,False,False,Watch this video about amazon. Subscribe for more!,DE
CtrewLQcSlw,2024-09-20,The Truth About this Challenge,Zee Music,10,Music,2024-08-24T17:17:00.000Z,music|100 fans|viral|trending|living underground|the algorithm|this challenge|learning a new language|youtube,7222409,344888,87927,212200,False,False,Watch this video about money. Subscribe for more!,GB
Blbm1ChNs7k,2023-10-22,Building Science From Scratch,NowThis News,25,News & Politics,2023-09-30T14:01:00.000Z,learning a new language|living underground|viral|politics|trending|youtube|climate change|breaking a world record|news,6807705,371889,123335,58706,False,True,Watch this video about money. Subscribe for more!,JP
rjORFfdk3LL,2024-11-19,the Internet Is Not What You Think,PewDiePie,20,Gaming,2024-10-21T05:10:00.000Z,the government|gaming|trending|youtube|swimming with sharks,2771140,87295,45784,91596,False,False,Watch this video about famous youtubers. Subscribe for more!,JP
aPEcoXggw5I,2023-05-29,The Truth About YouTube,Vice,27,Education,2023-04-29T06:10:00.000Z,famous youtubers|living underground|swimming with sharks|tiktok|trending|music|coding an app|viral,1327512,50207,6767,8921,False,False,Watch this video about youtube. Subscribe for more!,MX
5ps6UpiwRQb,2024-07-24,Swimming with Sharks for 7 Hours Straight,Universal Music,10,Music,2024-07-01T09:36:00.000Z,minecraft|trending|climate change|music|eating only pizza|youtube|this challenge|100 fans,5242730,513396,19081,208315,False,False,Watch this video about the government. Subscribe for more!,MX
DfZVT6omzow,2023-10-26,The Truth About the Government,Veritasium,28,Science & Technology,2023-09-30T15:05:00.000Z,science|youtube|technology|trending,3650121,318108,61032,24844,False,False,Watch this video about 100 fans. Subscribe for more!,IN
5HGZNM5NUyQ,2024-08-12,3 Things You Didn't Know About Minecraft,DC,15,Pets & Animals,2024-08-10T12:07:00.000Z,the algorithm|viral|ai|this challenge|trending,683431,72324,17058,6106,False,False,Watch this video about tiktok. Subscribe for more!,IN
60uQMQhLGQ2,2023-05-23,Living Underground for 1000 Hours Straight,5-Minute Crafts,20,Gaming,2023-05-05T05:11:00.000Z,gaming|viral|swimming with sharks|famous youtubers,3521711,126398,32878,50335,False,False,Watch this video about this experiment. Subscribe for more!,CA
uNfIn7-mzLW,2023-08-04,How YouTube Actually Works,T-Series,10,Music,2023-07-15T08:03:00.000Z,famous youtubers|history|music|the internet|tiktok|viral|eating only pizza|youtube|100 fans|trending,8906629,240008,213250,174338,False,False,Watch this video about history. Subscribe for more!,MX
STmmH3UyTqK,2022-02-06,Why Climate Change Changed Everything,MKBHD,28,Science & Technology,2022-01-11T10:38:00.000Z,viral|youtube|science|learning a new language|trending|technology|climate change|the algorithm,1995136,184415,15847,28936,False,False,Watch this video about tiktok. Subscribe for more!,CA
IfV1PkCA42I,2024-12-11,World's Fastest the Ocean,T-Series,10,Music,2024-12-07T14:47:00.000Z,viral|music|science|eating only pizza|tiktok|swimming with sharks|youtube|this challenge|trending,6721357,617261,59480,249504,False,False,Watch this video about music. Subscribe for more!,JP
b2-QqSLbtPt,2024-06-21,Music Is Not What You Think,TED,27,Education,2024-06-02T21:51:00.000Z,trending|science|viral|100 fans|youtube|education|music,804167,21211,11875,29407,False,False,Watch this video about food. Subscribe for more!,BR
Ye-rWYCoocZ,2023-06-10,How Famous YouTubers Actually Works,3Blue1Brown,27,Education,2023-05-20T09:11:00.000Z,swimming with sharks|the government|learning a new language|youtube|coding an app,709585,49233,7596,25954,True,False,Watch this video about history. Subscribe for more!,GB
